,Product_name,Product_id,Product_Category,price,Professional_Publication,Region_address,Local_address
386,Telescope astronomique enfant avec trépied EduToys,40008509,Appareils photo et caméras,350.0,pro,Fès-Boulemane,Fès
387,Dell Latitude 5289,40008507,Ordinateurs portables,4300.0,pro,Tanger-Tétouan,Tanger
388,TV PHILIPS 32,40008506,Télévisions,1200.0,private,DoukkalaAbda,Safi
389,HP ProBook 440,40008505,Ordinateurs portables,3600.0,pro,Tanger-Tétouan,Tanger
392,BLUEBIRD EF500,40008501,Téléphones,2000.0,pro,Tanger-Tétouan,Tanger
396,BLUEBIRD EF500,40008501,Téléphones,2000.0,pro,Tanger-Tétouan,Tanger
398,Tableau Vibrations of Nature,40008499,Meubles et décoration,300.0,pro,Marrakech-Tensift-Al Haouz,Marrakech
399,Disque Dur Externe Seagate 5TO,39775533,Accessoires informatique et gadgets,2000.0,pro,Grand Casablanca,Casablanca
400,tissot pr50,40008498,Montres et bijoux,400.0,private,Rabat-Salé-Zemmour-Zaër,Salé
401,Lenovo ThinkPad E590,40008497,Ordinateurs portables,7500.0,pro,Tanger-Tétouan,Tanger
403,PLAQUE CHAUFFANTE sac sang BAXTER RIC,40008495,Accessoires informatique et gadgets,1200.0,pro,Fès-Boulemane,Fès
404,Gc Ladies Cablechic Rose,40008493,Montres et bijoux,1100.0,private,Rabat-Salé-Zemmour-Zaër,Rabat
405,Samsung Galaxy Note 9,40008492,Téléphones,4200.0,pro,Tanger-Tétouan,Tanger
407,Michael Kors Sofie Chronograph Rose,40008490,Montres et bijoux,1200.0,private,Rabat-Salé-Zemmour-Zaër,Rabat
408,Dell Latitude 5490 16gb,40008489,Ordinateurs portables,5400.0,pro,Tanger-Tétouan,Tanger
410,Samsung Galaxy Tab S 10.5,40008487,Tablettes,1400.0,pro,Tanger-Tétouan,Tanger
411,Chiens de chasse,40008486,Animaux,1500.0,private,Gharb-Chrarda-Beni Hssen,Kénitra
414,HP EliteDisplay S140u,40008483,Ordinateurs portables,1100.0,pro,Tanger-Tétouan,Tanger
417,S8 Edge Plus Samsung,40008480,Téléphones,1650.0,private,Souss-Massa-Drâa,Tiznit
418,pyjama femme,40008479,Vêtements,130.0,private,Marrakech-Tensift-Al Haouz,Marrakech
419,Renault,40008478,Voitures,45000.0,private,Marrakech-Tensift-Al Haouz,Marrakech
420,Dell Latitude E7270 ssd,40008477,Ordinateurs portables,3600.0,pro,Tanger-Tétouan,Tanger
421,iPod nano 7th Gen,40008476,Image & son,700.0,pro,Tanger-Tétouan,Tanger
422,Tableau Beatiful Sunset II Réf I2Alx,40008475,Meubles et décoration,300.0,pro,Meknès-Tafilalet,Ain Taoujdate
424,sale a manger,40008473,Meubles et décoration,600.0,private,Meknès-Tafilalet,Meknès
425,Dell Latitude 7490 2018,40008472,Ordinateurs portables,5000.0,pro,Tanger-Tétouan,Tanger
426,Retina 2016 Core m3,40008471,Ordinateurs portables,6700.0,private,Tanger-Tétouan,Tanger
427,Ariete Fontaine à chocolat électrique,40008470,Electroménager et vaisselles,300.0,pro,Fès-Boulemane,Fès
428,ASUS - Q324UA,40008469,Ordinateurs portables,6000.0,pro,Tanger-Tétouan,Tanger
429,tv samsung et philips et sony smart,40008468,Télévisions,3000.0,private,Oriental,Saidia
430,Guess Montre Doré Rose W0638L2,40008466,Montres et bijoux,1300.0,private,Rabat-Salé-Zemmour-Zaër,Rabat
432,Tour Eiffel TableauDH,40008461,Meubles et décoration,300.0,pro,Tanger-Tétouan,Tanger
433,HP Pavilion 14,40008460,Ordinateurs portables,4700.0,pro,Tanger-Tétouan,Tanger
434,Lenovo Yoga 520 x360,40008459,Ordinateurs portables,4500.0,pro,Tanger-Tétouan,Tanger
436,Bel appartement a louer au coeur d agadir,40008457,Appartements,6000.0,private,Souss-Massa-Drâa,Agadir
438,Petit Terraillon Pèse-bébé électronique,40008455,Equipements pour enfant et bébé,500.0,pro,Fès-Boulemane,Fès
439,Asus K541U,40008454,Ordinateurs portables,4500.0,pro,Tanger-Tétouan,Tanger
440,pc portable acer,40008453,Ordinateurs portables,1400.0,private,Chaouia-Ouardigha,Settat
441,Macbook Pro 2017,40008452,Ordinateurs portables,8200.0,pro,Tanger-Tétouan,Tanger
443,hauwei y9 prime,40008450,Téléphones,1900.0,private,Grand Casablanca,Casablanca
444,Dell Latitude 5580 i5 7Th,40008449,Ordinateurs portables,4500.0,pro,Tanger-Tétouan,Tanger
445,cuisine complet,40008448,Meubles et décoration,4000.0,private,Souss-Massa-Drâa,Agadir
446,Dacia Dokker Diesel,40008447,Voitures,77000.0,pro,Chaouia-Ouardigha,Benslimane
447,Tableau L'intensité d'orange Réf HCLbZ,40008446,Meubles et décoration,300.0,pro,Tanger-Tétouan,Tanger
448,Plastifieuse united office A4,40008445,Matériels professionnels,400.0,pro,Fès-Boulemane,Fès
449,Toshiba Tecra Z50,40008444,Ordinateurs portables,3400.0,pro,Tanger-Tétouan,Tanger
450,Jolie Emporio Armani femmes,40008443,Montres et bijoux,1000.0,private,Grand Casablanca,Casablanca
451,Lenovo Ideapad 520,40008441,Ordinateurs portables,4400.0,pro,Tanger-Tétouan,Tanger
452,Renault 19,40008440,Voitures,45000.0,private,Marrakech-Tensift-Al Haouz,Marrakech
453,Peugeot partner,40008439,Voitures,50000.0,private,Grand Casablanca,Casablanca
454,Mercedes-Benz 190 Diesel,40008438,Voitures,23000.0,private,Tanger-Tétouan,Tanger
455,Panneaux publicitaires - d'enseignes publicitaires,37155395,Business et affaires commerciales,900.0,pro,Fès-Boulemane,Fès
456,5 000 Flyers,36729998,Business et affaires commerciales,1200.0,pro,Tanger-Tétouan,Tanger
458,Tableaux  lhompli,40008437,Meubles et décoration,300.0,pro,Souss-Massa-Drâa,Agadir
459,Dell Latitude 7200 2-in-1,40008436,Ordinateurs portables,4700.0,pro,Tanger-Tétouan,Tanger
460,Amplificateur hi-fi Kenwood KRF-V6060D,40008435,Image & son,900.0,pro,Fès-Boulemane,Fès
461,iptv 12 Mois,40008434,Image & son,250.0,private,Grand Casablanca,Casablanca
462,Impression t-shirt horloge mug,37282409,Matériels professionnels,39.0,pro,Fès-Boulemane,Fès
463,pointer anglais noir chasse,40008433,Animaux,11000.0,private,Grand Casablanca,Mohammedia
464,Tableaux fiolpm,40008432,Meubles et décoration,300.0,pro,Marrakech-Tensift-Al Haouz,Marrakech
465,Xbox 360,40008431,Jeux vidéo et consoles,550.0,private,Rabat-Salé-Zemmour-Zaër,Tifelt
466,iPad Pro 1,40008430,Tablettes,2600.0,pro,Tanger-Tétouan,Tanger
467,Respironics Deutschland,40008429,Matériels professionnels,3500.0,private,Tanger-Tétouan,Ksar el-Kebir
468,Studio a aswak assalam,37196540,Appartements,3500.0,pro,Grand Casablanca,Mohammedia
469,Paravent 5 Volets Séparateur,40008428,Meubles et décoration,950.0,pro,Oriental,Nador
470,Coussin sublimation,37283393,Meubles et décoration,69.0,pro,Fès-Boulemane,Fès
471,Hand dryer Sèche mains automatique blanc,40008426,Meubles et décoration,450.0,pro,Fès-Boulemane,Fès
472,free fire,40008425,Jeux vidéo et consoles,100.0,private,Fès-Boulemane,Fès
473,Samsung S10 Plus,40008424,Téléphones,4800.0,pro,Tanger-Tétouan,Tanger
474,Tableaux liosh,40008423,Meubles et décoration,300.0,pro,Grand Casablanca,Casablanca
475,Microsoft Surface Book 2,40008422,Ordinateurs portables,14500.0,private,Rabat-Salé-Zemmour-Zaër,Rabat
476,5 en 1 Multi fonction électrique nettoyant visage,40008421,Produits de beauté,30.0,pro,Grand Casablanca,Casablanca
477,Audi A6 2.0 l,39893206,Voitures,259000.0,private,Souss-Massa-Drâa,Agadir
478,Samsung T713,40008420,Tablettes,1500.0,pro,Tanger-Tétouan,Tanger
479,Samsung Galaxy Tab S2 9.7,40008419,Tablettes,1900.0,pro,Tanger-Tétouan,Tanger
480,TM-U220D epson Imprimante Matricielle,40008417,Matériels professionnels,800.0,pro,Fès-Boulemane,Fès
481,Paravent Circle II à Fès,40008416,Meubles et décoration,950.0,pro,Fès-Boulemane,Fès
482,Imprimante éco solvant,36729680,Matériels professionnels,59999.0,pro,Tanger-Tétouan,Tanger
483,Machine à café illy,39996998,Electroménager et vaisselles,1800.0,pro,Fès-Boulemane,Fès
484,Machine impression numériques eco solvant 1600 cm,34450798,Matériels professionnels,59999.0,pro,Fès-Boulemane,Fès
485,Lenovo ThinkPad E480,40008414,Ordinateurs portables,7000.0,pro,Tanger-Tétouan,Tanger
486,Tableaux lioubnh,40008413,Meubles et décoration,300.0,pro,Rabat-Salé-Zemmour-Zaër,Rabat
487,Roll-Up 2020,32782468,Matériels professionnels,399.0,pro,Fès-Boulemane,Fès
488,COMPT FREE FIRE,40008412,Jeux vidéo et consoles,400.0,private,Grand Casablanca,Casablanca
489,Maison  550 m2 AZRARAG,38378369,Maisons et villas,1700000.0,pro,Souss-Massa-Drâa,Agadir
490,iPhone 5 16GB,40008411,Téléphones,500.0,pro,Tanger-Tétouan,Tanger
491,iPad 5eme generation,40008410,Tablettes,1900.0,pro,Tanger-Tétouan,Tanger
492,HP core 2duo 4G ram 160G,40008409,Ordinateurs portables,1200.0,private,Rabat-Salé-Zemmour-Zaër,Rabat
493,ASUS Nexus 7,40008408,Tablettes,600.0,pro,Tanger-Tétouan,Tanger
494,Saivod Superstar 206 Machine à coudre 17points,40008407,Electroménager et vaisselles,800.0,pro,Fès-Boulemane,Fès
495,Motorola G6 Plus,40008406,Téléphones,900.0,pro,Tanger-Tétouan,Tanger
496,chiot berger allemand pure race,40008405,Animaux,1200.0,private,Souss-Massa-Drâa,Taroudant
497,Konica minolta bizhub c454e c454,37817255,Matériels professionnels,13999.0,pro,Fès-Boulemane,Fès
498,OnePlus 7 Pro,40008404,Téléphones,5000.0,pro,Tanger-Tétouan,Tanger
499,Samsung A7,40008402,Téléphones,1700.0,private,DoukkalaAbda,El Jadida
500,Impression 200 Carte visite MAT 300gr,37270494,Business et affaires commerciales,79.0,pro,Fès-Boulemane,Fès
502,press a café,39619177,Electroménager et vaisselles,850.0,pro,Grand Casablanca,Casablanca
504,C 360 c 280 konica minolta couleur A3,37155440,Business et affaires commerciales,10000.0,pro,Fès-Boulemane,Fès
505,LAITIERE au bain-marie CHAUD INOX 10L,40008399,Electroménager et vaisselles,800.0,pro,Fès-Boulemane,Fès
506,des stok des chaise roulade new,31939894,Matériels professionnels,400.0,pro,Rabat-Salé-Zemmour-Zaër,Rabat
508,Afficheur iPhone 6s,40008395,Accessoires informatique et gadgets,235.0,pro,Grand Casablanca,Casablanca
509,Liquid des bureau et chaise professionel,22970270,Stocks et vente en gros,650.0,pro,Rabat-Salé-Zemmour-Zaër,Rabat
512,iPhone Noir,40008391,Téléphones,1200.0,pro,Tanger-Tétouan,Tanger
513,Tableaux youide,40008390,Meubles et décoration,300.0,pro,Grand Casablanca,Casablanca
514,Tableaux blouic,40008389,Meubles et décoration,300.0,pro,Fès-Boulemane,Sefrou
515,Tableaux bniop,40008387,Meubles et décoration,300.0,pro,Marrakech-Tensift-Al Haouz,Marrakech
517,Tableaux maoopi,40008385,Meubles et décoration,300.0,pro,Grand Casablanca,Casablanca
518,Fujitsu LifeBook U747,40008384,Ordinateurs portables,3700.0,pro,Tanger-Tétouan,Tanger
520,Lenovo ThinkPad X201,40008382,Ordinateurs portables,1700.0,pro,Tanger-Tétouan,Tanger
521,Samsung tab A6,40008380,Tablettes,800.0,private,Rabat-Salé-Zemmour-Zaër,Rabat
522,Afficheur Samsung Galaxy J7 Pro,40008379,Accessoires informatique et gadgets,750.0,pro,Grand Casablanca,Casablanca
523,4 Lampe Led Capteur de Lumière Pour Placard,40008378,Meubles et décoration,99.0,pro,Grand Casablanca,Casablanca
524,Tableau Swirling New York Réf FtFn7,40008377,Meubles et décoration,300.0,pro,Meknès-Tafilalet,Ain Taoujdate
525,Tableaux moerdsz,40008376,Meubles et décoration,300.0,pro,Tanger-Tétouan,Tanger
528,Tableaux moza,40008374,Meubles et décoration,300.0,pro,Tanger-Tétouan,Tanger
531,Dell Latitude 7390,40008372,Ordinateurs portables,4200.0,pro,Tanger-Tétouan,Tanger
532,Paravent New York Neon II,40008371,Meubles et décoration,950.0,pro,Rabat-Salé-Zemmour-Zaër,Rabat
533,Dell Intel,40008370,Ordinateurs portables,1700.0,private,Rabat-Salé-Zemmour-Zaër,Rabat
542,Fiat Grande Punto Diesel,40008362,Voitures,72500.0,private,Grand Casablanca,Casablanca
543,piére agate anceinne,40008361,Art et collections,1000.0,private,Rabat-Salé-Zemmour-Zaër,Rabat
544,Roses Classiques Tableaux,39986488,Meubles et décoration,300.0,pro,Grand Casablanca,Casablanca
545,j3 pro,40008359,Téléphones,700.0,private,Oriental,Oujda
547,Fiat Linea,40008357,Voitures,68500.0,private,Meknès-Tafilalet,Khénifra
550,Tablette Samsung,40008354,Tablettes,1100.0,private,Rabat-Salé-Zemmour-Zaër,Rabat
551,Surface Pro 4 2016,40008352,Ordinateurs portables,3600.0,pro,Tanger-Tétouan,Tanger
552,COMPTE FREE FIRE,40008351,Jeux vidéo et consoles,400.0,private,Grand Casablanca,Casablanca
553,Tableaux likoum,40008350,Meubles et décoration,300.0,pro,Tanger-Tétouan,Chefchaouen
554,Afficheur iPhone 6,40008349,Accessoires informatique et gadgets,169.0,pro,Grand Casablanca,Casablanca
555,ford fiesta,40008348,Voitures,45000.0,private,Grand Casablanca,Casablanca
556,Fujifilm X-T1,40008347,Appareils photo et caméras,2900.0,pro,Tanger-Tétouan,Tanger
557,Afficheur Infinix Smart 2 HD X609,40008345,Accessoires informatique et gadgets,470.0,pro,Grand Casablanca,Casablanca
558,Michael Kors MK8561 Lexington Big,40008344,Montres et bijoux,1200.0,private,Rabat-Salé-Zemmour-Zaër,Rabat
559,Canon EOS 500D,40008343,Appareils photo et caméras,2000.0,pro,Tanger-Tétouan,Tanger
560,Tableaux chef,40008342,Meubles et décoration,300.0,pro,Oriental,Oujda
561,Tableaux olmp,40008341,Meubles et décoration,300.0,pro,Oriental,Berkane
562,HP ProBook 440 G5,40008340,Ordinateurs portables,4600.0,pro,Tanger-Tétouan,Tanger
563,Paravent Swirling New York II Réf dLqMz,40008339,Meubles et décoration,950.0,pro,Grand Casablanca,Casablanca
564,Surface pro4 i7,40008338,Ordinateurs portables,5200.0,private,Marrakech-Tensift-Al Haouz,Marrakech
565,Afficheur Samsung Galaxy A10,40008337,Accessoires informatique et gadgets,450.0,pro,Grand Casablanca,Casablanca
566,Samsung Galaxy S9,40008336,Téléphones,2500.0,pro,Tanger-Tétouan,Tanger
567,free fire,40008335,Jeux vidéo et consoles,100.0,private,Fès-Boulemane,Fès
568,Huawei Y7 Prime 2018,40008334,Téléphones,1100.0,pro,Tanger-Tétouan,Tanger
569,Calopssat madrisi waldat srar,40008333,Animaux,300.0,private,Grand Casablanca,Casablanca
570,iPad Air 2,40008332,Tablettes,1700.0,pro,Tanger-Tétouan,Tanger
571,Electrostimulateur sanitas digital ems tens unit,40008330,Sports et loisirs,600.0,pro,Fès-Boulemane,Fès
572,Afficheur Samsung Galaxy A70,40008329,Accessoires informatique et gadgets,950.0,pro,Grand Casablanca,Casablanca
574,Paravent Hoarfrost and Gold II,40008326,Meubles et décoration,950.0,pro,Tanger-Tétouan,Tanger
575,Nokia Lumia 640,40008325,Téléphones,600.0,pro,Tanger-Tétouan,Tanger
578,Macbook air i5 bicoeur 2019,37031098,Ordinateurs portables,13000.0,pro,Rabat-Salé-Zemmour-Zaër,Rabat
591,tamron 16 300 vc canon,39866058,Appareils photo et caméras,2800.0,pro,Rabat-Salé-Zemmour-Zaër,Rabat
592,casque gamer,40008322,Image & son,300.0,private,Grand Casablanca,Casablanca
593,Afficheur Samsung Galaxy J3 6,39859788,Accessoires informatique et gadgets,390.0,pro,Grand Casablanca,Casablanca
594,pc compac,40008320,Ordinateurs portables,2000.0,private,Oriental,Oujda
595,Volswagen jetta,38302196,Voitures,145000.0,pro,Grand Casablanca,Casablanca
596,Audi A5 Diesel,39523793,Voitures,125000.0,pro,Grand Casablanca,Casablanca
597,volvo s60 R désigne,39809634,Voitures,140000.0,pro,Grand Casablanca,Casablanca
598,Yamaha Nitro,40008319,Motos,10000.0,private,Fès-Boulemane,Fès
599,Samsung S10 Plus Blanc,39904787,Téléphones,5200.0,private,Marrakech-Tensift-Al Haouz,Marrakech
600,homme Emporio Armani AR11169,40008317,Montres et bijoux,1400.0,private,Rabat-Salé-Zemmour-Zaër,Rabat
601,Apple iPad Pro 12.9,40008316,Tablettes,5000.0,pro,Tanger-Tétouan,Tanger
602,Volkswagen Passat B8 Diesel,36931846,Voitures,180000.0,pro,Grand Casablanca,Casablanca
603,Xs Max 64gb Gold,40008315,Téléphones,7200.0,private,Grand Casablanca,Casablanca
604,Afficheur iPhone 5S,40008313,Accessoires informatique et gadgets,129.0,pro,Grand Casablanca,Casablanca
605,pack gamer,40008312,Accessoires informatique et gadgets,400.0,private,Grand Casablanca,Casablanca
606,Baf bluetooth avec Télécommande éclairage LED,40008311,Image & son,900.0,pro,Fès-Boulemane,Fès
607,husky male,40008310,Animaux,1500.0,private,Souss-Massa-Drâa,Agadir
608,ps4 1216,40008308,Jeux vidéo et consoles,2100.0,private,Marrakech-Tensift-Al Haouz,Marrakech
610,Airpod pro,40008304,Image & son,2950.0,private,Grand Casablanca,Casablanca
611,Audi A6 Diesel,37187377,Voitures,290000.0,pro,Grand Casablanca,Casablanca
612,Afficheur iPhone X,40008303,Accessoires informatique et gadgets,1250.0,pro,Grand Casablanca,Casablanca
613,higland c90,40008301,Motos,6500.0,private,Marrakech-Tensift-Al Haouz,Marrakech
614,Hp Elitebook 820 G2 Core i5 Ram 8Go SSD 128Go,40008299,Ordinateurs portables,2850.0,private,Rabat-Salé-Zemmour-Zaër,Rabat
615,Afficheur Huawei Nova 3i,40008298,Accessoires informatique et gadgets,350.0,pro,Grand Casablanca,Casablanca
617,Audi A7 Diesel,36931754,Voitures,239000.0,pro,Grand Casablanca,Casablanca
618,Éplucheur de poisson,40008296,Electroménager et vaisselles,19.0,pro,Grand Casablanca,Casablanca
619,Scie circulaire Germania 1400 watts laser linéaire,40008295,Jardin et outils de bricolage,900.0,pro,Fès-Boulemane,Fès
620,Tiguan Rline,39905504,Voitures,300000.0,private,Fès-Boulemane,Fès
622,babyliss fun style 8 in 1,40008291,Produits de beauté,200.0,private,Grand Casablanca,Casablanca
623,Tmax irox max,39317351,Motos,107000.0,pro,Grand Casablanca,Casablanca
624,Ps4 slim neuf,40008290,Jeux vidéo et consoles,3300.0,private,Marrakech-Tensift-Al Haouz,Marrakech
625,dynacord dj,40008289,Instruments de musique,3000.0,private,Gharb-Chrarda-Beni Hssen,Kénitra
626,Paravent Love letter,40008288,Meubles et décoration,750.0,pro,Grand Casablanca,Casablanca
627,Promotion de matèriel photo,39463175,Appareils photo et caméras,5000.0,pro,Gharb-Chrarda-Beni Hssen,Kénitra
628,gants en latex,40008287,Stocks et vente en gros,65.0,private,Grand Casablanca,Nouaceur
629,Festina Homme watch F20481/1,40008286,Montres et bijoux,1300.0,private,Rabat-Salé-Zemmour-Zaër,Rabat
630,Land Rover Range Rover Finition vogue v8 Diesel,39088258,Voitures,395000.0,pro,Grand Casablanca,Casablanca
631,LG V30 64G 4RAM,40008285,Téléphones,1300.0,private,Meknès-Tafilalet,Meknès
632,Samsung alpha,40008284,Téléphones,750.0,private,Grand Casablanca,Mohammedia
633,Moto bon état,40008283,Motos,12500.0,private,Fès-Boulemane,Méchouar Fès Jdid
634,Sony rx100 mark 6,39898865,Appareils photo et caméras,7200.0,pro,Gharb-Chrarda-Beni Hssen,Kénitra
635,Chien bergé allemand,40008282,Animaux,600.0,private,Marrakech-Tensift-Al Haouz,Marrakech
636,malinois pure race,40008281,Animaux,3500.0,private,Rabat-Salé-Zemmour-Zaër,Tifelt
638,Fujifilm xt30 neuf promotion,39918511,Appareils photo et caméras,8800.0,pro,Gharb-Chrarda-Beni Hssen,Kénitra
639,Nikon 24 70 F4 s,39918851,Appareils photo et caméras,4800.0,pro,Gharb-Chrarda-Beni Hssen,Kénitra
640,Canon m50,39918440,Appareils photo et caméras,8200.0,pro,Gharb-Chrarda-Beni Hssen,Kénitra
641,Afficheur Oppo A5S,39860514,Accessoires informatique et gadgets,350.0,pro,Grand Casablanca,Casablanca
642,15 pouces i9 modèle 2018 cycle 28,40002773,Ordinateurs portables,16000.0,pro,Marrakech-Tensift-Al Haouz,Marrakech
644,malinois pure race,40008277,Animaux,3000.0,private,Fès-Boulemane,Fès
645,berger allemand,40008276,Animaux,1500.0,private,Rabat-Salé-Zemmour-Zaër,Rabat
646,LENOVO  X270 I5 8G  256SSD  6éme G DOUBLE BATTERIE,40008275,Ordinateurs portables,2900.0,private,Grand Casablanca,Casablanca
647,Toshiba Z30 i7 8eme 8Th Generation 16GB Ram,40008274,Ordinateurs portables,6500.0,private,Marrakech-Tensift-Al Haouz,Marrakech
648,Dell intel(R) core(TM)2 Duo 250GB 3G,40008273,Ordinateurs portables,1000.0,private,Rabat-Salé-Zemmour-Zaër,Rabat
650,tv samsung,40008270,Télévisions,2300.0,private,Fès-Boulemane,Fès
651,Tableau Black and White Diamonds à Autre secteur,40008269,Meubles et décoration,300.0,pro,Rabat-Salé-Zemmour-Zaër,Temara
652,Montre Femme Emporio Armani AR1908,40008268,Montres et bijoux,1400.0,private,Rabat-Salé-Zemmour-Zaër,Rabat
653,Serie de coup,34001626,Sports et loisirs,280.0,pro,Rabat-Salé-Zemmour-Zaër,Rabat
654,Afficheur iPhone X,39878382,Accessoires informatique et gadgets,1250.0,pro,Grand Casablanca,Casablanca
655,Paravent Black and White Diamonds II Réf qa4Z0,40008267,Meubles et décoration,950.0,pro,Tanger-Tétouan,Tanger
657,Sauteuse scie Germania avec laser pendule,40008265,Jardin et outils de bricolage,650.0,pro,Fès-Boulemane,Fès
658,asus dual core nouvelle generation 2017 500g,40008264,Ordinateurs portables,1600.0,private,Grand Casablanca,Mohammedia
659,Huawei mate 20 X,40008263,Téléphones,4600.0,private,Fès-Boulemane,Fès
